GeneID	Symbol	EnsemblGeneID
198437	LKAAEAR1	ENSG00000171695
2832	NPBWR2	ENSG00000125522
4661	MYT1	ENSG00000196132
55251	PCMTD2	ENSG00000203880
102723996	LOC102723996	ENSG00000277117
105372832	LOC105372832	ENSG00000232124
102724023	LOC102724023	ENSG00000280071
102724159	LOC102724159	ENSG00000275464
102724200	LOC102724200	ENSG00000280433
105379487	LINC01670	ENSG00000279094
102724334	LOC102724334	ENSG00000274559
102724354	LOC102724354	ENSG00000280191
102724428	LOC102724428	ENSG00000275993
102724701	LOC102724701	ENSG00000275496
102724843	LOC102724843	ENSG00000277067
102724560	LOC102724560	ENSG00000274276
102724594	LOC102724594	ENSG00000275895
102724652	LOC102724652	ENSG00000276076
102466252	MIR8069-1	ENSG00000284550
102724951	LOC102724951	ENSG00000276077
102723553	LOC102723553	ENSG00000273590
102723451	LOC102723451	ENSG00000277277
102723475	LOC102723475	ENSG00000276289
102465433	MIR6724-1	ENSG00000275950
100500862	MIR3648-1	ENSG00000275708
109864281	RNA5-8SN2	ENSG00000278233
103504727	MIR6724-2	ENSG00000274060
103504739	MIR6724-3	ENSG00000277379
109910381	RNA5-8SN3	ENSG00000275215
103504733	MIR6724-4	ENSG00000275692
106632260	RNA5-8SN1	ENSG00000278189
103504731	MIR3648-2	ENSG00000264462
100132288	TEKT4P2	ENSG00000291050
7179	TPTE	ENSG00000274391
100423018	MIR3156-3	ENSG00000266211
102724188	LINC01674	ENSG00000228159
317754	POTED	ENSG00000166351
100423008	MIR3118-1	ENSG00000266299
103504736	MIR8069	ENSG00000278618
54055	CYP4F29P	ENSG00000290541
391267	ANKRD20A11P	ENSG00000291280
149998	LIPI	ENSG00000188992
54033	RBM11	ENSG00000185272
150000	ABCC13	ENSG00000291052
6782	HSPA13	ENSG00000155304
64092	SAMSN1	ENSG00000155307
100874190	SAMSN1-AS1	ENSG00000223662
8204	NRIP1	ENSG00000180530
105369292	LOC105369292	ENSG00000288578
101927745	LOC101927745	ENSG00000229425
105369302	LOC105369302	ENSG00000229425
29761	USP25	ENSG00000155313
388815	MIR99AHG	ENSG00000215386
109617014	SNORD74B	ENSG00000201025
407055	MIR99A	ENSG00000207638
406885	MIRLET7C	ENSG00000199030
406912	MIR125B2	ENSG00000207863
1525	CXADR	ENSG00000154639
10950	BTG3	ENSG00000154640
110806272	BTG3-AS1	ENSG00000280594
246312	C21orf91-OT1	ENSG00000240770
54149	C21orf91	ENSG00000154642
140578	CHODL	ENSG00000154645
5651	TMPRSS15	ENSG00000154646
101927797	MIR548XHG	ENSG00000224141
100422920	MIR548X	ENSG00000265841
105372746	LINC01683	ENSG00000233480
387486	LINC00320	ENSG00000224924
4685	NCAM2	ENSG00000154654
378828	LINC00317	ENSG00000238265
101927821	LINC01425	ENSG00000233997
101927843	LINC01687	ENSG00000233215
54143	LINC00308	ENSG00000184856
102466967	MIR6130	ENSG00000275469
266917	D21S2088E	ENSG00000228592
105372749	LOC105372749	ENSG00000288094
101927869	LINC01689	ENSG00000224832
105372751	LINC01684	ENSG00000237484
339622	LINC01692	ENSG00000226983
54072	LINC00158	ENSG00000185433
114614	MIR155HG	ENSG00000234883
406947	MIR155	ENSG00000283904
282566	LINC00515	ENSG00000260583
54148	MRPL39	ENSG00000154719
58494	JAM2	ENSG00000154721
522	ATP5PF	ENSG00000154723
2551	GABPA	ENSG00000154727
351	APP	ENSG00000142192
100996571	CYYR1-AS1	ENSG00000197934
116159	CYYR1	ENSG00000166265
9510	ADAMTS1	ENSG00000154734
11096	ADAMTS5	ENSG00000154736
100616243	MIR4759	ENSG00000266133
105372763	LINC01673	ENSG00000234052
54088	LINC00113	ENSG00000225298
246705	LINC00314	ENSG00000178457
284825	LINC01697	ENSG00000232079
101927973	LINC01695	ENSG00000236532
29104	N6AMT1	ENSG00000156239
118421	LINC00161	ENSG00000226935
26046	LTN1	ENSG00000198862
10069	RWDD2B	ENSG00000156253
10600	USP16	ENSG00000156256
10694	CCT8	ENSG00000156261
56911	MAP3K7CL	ENSG00000156265
193629	LINC00189	ENSG00000215533
571	BACH1	ENSG00000156273
54147	BACH1-IT3	ENSG00000234293
2897	GRIK1	ENSG00000171189
100379661	GRIK1-AS2	ENSG00000156273
26285	CLDN17	ENSG00000156282
266919	LINC00307	ENSG00000227342
9073	CLDN8	ENSG00000156284
643803	KRTAP24-1	ENSG00000188694
100131902	KRTAP25-1	ENSG00000232263
388818	KRTAP26-1	ENSG00000197683
643812	KRTAP27-1	ENSG00000206107
337963	KRTAP23-1	ENSG00000186980
337959	KRTAP13-2	ENSG00000182816
100422891	MIR4327	ENSG00000265007
140258	KRTAP13-1	ENSG00000198390
337960	KRTAP13-3	ENSG00000240432
284827	KRTAP13-4	ENSG00000186971
254950	KRTAP15-1	ENSG00000186970
337882	KRTAP19-1	ENSG00000184351
337969	KRTAP19-2	ENSG00000186965
337970	KRTAP19-3	ENSG00000244025
337971	KRTAP19-4	ENSG00000186967
337972	KRTAP19-5	ENSG00000186977
337973	KRTAP19-6	ENSG00000186925
337974	KRTAP19-7	ENSG00000244362
100288287	KRTAP22-2	ENSG00000206106
337968	KRTAP6-3	ENSG00000212938
337967	KRTAP6-2	ENSG00000186930
337979	KRTAP22-1	ENSG00000186924
337966	KRTAP6-1	ENSG00000184724
337975	KRTAP20-1	ENSG00000244624
100151643	KRTAP20-4	ENSG00000206105
337976	KRTAP20-2	ENSG00000184032
337985	KRTAP20-3	ENSG00000206104
100288323	KRTAP21-3	ENSG00000231068
337978	KRTAP21-2	ENSG00000187026
337977	KRTAP21-1	ENSG00000187005
337879	KRTAP8-1	ENSG00000183640
337878	KRTAP7-1	ENSG00000274749
337880	KRTAP11-1	ENSG00000182591
728299	KRTAP19-8	ENSG00000206102
7074	TIAM1	ENSG00000156299
150051	TIAM1-AS1	ENSG00000237594
6647	SOD1	ENSG00000142168
57466	SCAF4	ENSG00000156304
30811	HUNK	ENSG00000142149
54069	MIS18A	ENSG00000159055
56246	MRAP	ENSG00000170262
9875	URB1	ENSG00000142207
677846	SNORA80A	ENSG00000200792
84996	URB1-AS1	ENSG00000256073
59271	EVA1C	ENSG00000166979
110091775	CFAP298-TCP10L	ENSG00000265590
140290	TCP10L	ENSG00000242220
56683	CFAP298	ENSG00000159079
8867	SYNJ1	ENSG00000159082
100506215	PAXBP1-AS1	ENSG00000238197
94104	PAXBP1	ENSG00000159086
56245	C21orf62	ENSG00000205929
102724502	LINC01690	ENSG00000228961
10215	OLIG2	ENSG00000205927
101930746	LINC00945	ENSG00000232539
116448	OLIG1	ENSG00000184221
101928107	LOC101928107	ENSG00000226527
3455	IFNAR2	ENSG00000159110
3588	IL10RB	ENSG00000243646
3454	IFNAR1	ENSG00000142166
3460	IFNGR2	ENSG00000159128
757	TMEM50B	ENSG00000142188
54943	DNAJC28	ENSG00000177692
2618	GART	ENSG00000159131
6651	SON	ENSG00000159140
102465248	MIR6501	ENSG00000284448
29980	DONSON	ENSG00000159147
9946	CRYZL1	ENSG00000205758
6453	ITSN1	ENSG00000205726
539	ATP5PO	ENSG00000241837
100506334	LINC00649	ENSG00000237945
64968	MRPS6	ENSG00000243927
6526	SLC5A3	ENSG00000198743
114036	LINC00310	ENSG00000227456
9992	KCNE2	ENSG00000159197
54065	SMIM11	ENSG00000205670
101928147	C21orf140	ENSG00000222018
388820	SMIM34	ENSG00000243627
3753	KCNE1	ENSG00000180509
1827	RCAN1	ENSG00000159200
54102	CLIC6	ENSG00000159212
54064	LINC00160	ENSG00000230978
100506385	LINC01426	ENSG00000234380
861	RUNX1	ENSG00000159216
100506403	LOC100506403	ENSG00000159216
768219	MIR802	ENSG00000211590
54093	SETD4	ENSG00000185917
100133286	CBR1-AS1	ENSG00000230212
873	CBR1	ENSG00000159228
105369306	LOC105369306	ENSG00000233393
100506428	CBR3-AS1	ENSG00000236830
874	CBR3	ENSG00000159231
9980	DOP1B	ENSG00000142197
23515	MORC3	ENSG00000159256
8208	CHAF1B	ENSG00000159259
23562	CLDN14	ENSG00000159261
6493	SIM2	ENSG00000159263
3141	HLCS	ENSG00000159267
53820	RIPPLY3	ENSG00000183145
51227	PIGP	ENSG00000185808
7267	TTC3	ENSG00000182670
100874006	TTC3-AS1	ENSG00000228677
257203	DSCR9	ENSG00000230366
10311	VPS26C	ENSG00000157538
1859	DYRK1A	ENSG00000157540
3763	KCNJ6	ENSG00000157542
10281	DSCR4	ENSG00000184029
84677	DSCR8	ENSG00000198054
259234	DSCR10	ENSG00000233316
3772	KCNJ15	ENSG00000157551
2078	ERG	ENSG00000157554
400866	LINC00114	ENSG00000223806
2114	ETS2	ENSG00000157557
101928398	LOC101928398	ENSG00000287082
101928435	LINC01700	ENSG00000232837
8624	PSMG1	ENSG00000183527
54014	BRWD1	ENSG00000185658
103091865	BRWD1-AS2	ENSG00000255568
100874093	BRWD1-AS1	ENSG00000238141
3150	HMGN1	ENSG00000205581
7485	GET1	ENSG00000182093
106865373	GET1-SH3BGR	ENSG00000285815
150082	LCA5L	ENSG00000157578
6450	SH3BGR	ENSG00000185437
102466972	MIR6508	ENSG00000275523
10317	B3GALT5	ENSG00000183778
150084	IGSF5	ENSG00000183067
5121	PCP4	ENSG00000183036
1826	DSCAM	ENSG00000171587
100616148	MIR4760	ENSG00000263973
100506492	DSCAM-AS1	ENSG00000235123
100874326	DSCAM-IT1	ENSG00000233756
284835	LINC00323	ENSG00000226496
100423023	MIR3197	ENSG00000263681
25825	BACE2	ENSG00000182240
191585	PLAC4	ENSG00000280109
54097	FAM3B	ENSG00000183844
4600	MX2	ENSG00000183486
4599	MX1	ENSG00000157601
7113	TMPRSS2	ENSG00000184012
105372808	PCSEAT	ENSG00000286027
150135	LINC00479	ENSG00000236384
54089	LINC00112	ENSG00000232401
54101	RIPK4	ENSG00000183421
102465488	MIR6814	ENSG00000275166
63977	PRDM15	ENSG00000141956
25966	C2CD2	ENSG00000157617
49854	ZBTB21	ENSG00000173276
150142	ZNF295-AS1	ENSG00000237232
89766	UMODL1	ENSG00000177398
150147	UMODL1-AS1	ENSG00000184385
9619	ABCG1	ENSG00000160179
7033	TFF3	ENSG00000160180
7032	TFF2	ENSG00000160181
7031	TFF1	ENSG00000160182
64699	TMPRSS3	ENSG00000160183
53347	UBASH3A	ENSG00000160185
89765	RSPH1	ENSG00000160188
101930094	RSPH1-DT	ENSG00000239930
54020	SLC37A1	ENSG00000160190
101928233	LINC01671	ENSG00000225431
5152	PDE9A	ENSG00000160191
101928284	PDE9A-AS1	ENSG00000225731
101928311	LINC01668	ENSG00000283051
10785	WDR4	ENSG00000160193
4731	NDUFV3	ENSG00000160194
90625	ERVH48-1	ENSG00000233056
100847013	MIR5692B	ENSG00000264580
5316	PKNOX1	ENSG00000160199
875	CBS	ENSG00000160200
7307	U2AF1	ENSG00000160201
1409	CRYAA	ENSG00000160202
101928399	LINC01679	ENSG00000237989
150094	SIK1	ENSG00000142178
284836	LINC00319	ENSG00000188660
11077	HSF2BP	ENSG00000160207
114038	LINC00313	ENSG00000185186
54145	H2BC12L	ENSG00000234289
102464825	MIR6070	ENSG00000278433
23076	RRP1B	ENSG00000160208
8566	PDXK	ENSG00000160209
1476	CSTB	ENSG00000160213
8568	RRP1	ENSG00000160214
284837	AATBC	ENSG00000215458
56894	AGPAT3	ENSG00000160216
7109	TRAPPC10	ENSG00000160218
5822	PWP2	ENSG00000241945
8209	GATD3	ENSG00000160221
105377139	LOC105377139	ENSG00000285413
23308	ICOSLG	ENSG00000160223
29947	DNMT3L	ENSG00000142182
105372833	DNMT3L-AS1	ENSG00000232010
326	AIRE	ENSG00000160224
5211	PFKL	ENSG00000141959
755	CFAP410	ENSG00000160226
7226	TRPM2	ENSG00000142185
100861510	LRRC3-DT	ENSG00000229356
81543	LRRC3	ENSG00000160233
54084	TSPEAR	ENSG00000175894
54082	TSPEAR-AS1	ENSG00000235890
386677	KRTAP10-1	ENSG00000215455
386679	KRTAP10-2	ENSG00000205445
386682	KRTAP10-3	ENSG00000212935
386672	KRTAP10-4	ENSG00000215454
386680	KRTAP10-5	ENSG00000241123
386674	KRTAP10-6	ENSG00000188155
386675	KRTAP10-7	ENSG00000272804
386681	KRTAP10-8	ENSG00000187766
386676	KRTAP10-9	ENSG00000221837
353333	KRTAP10-10	ENSG00000221859
386678	KRTAP10-11	ENSG00000243489
386684	KRTAP12-4	ENSG00000212933
386683	KRTAP12-3	ENSG00000205439
353323	KRTAP12-2	ENSG00000221864
353332	KRTAP12-1	ENSG00000187175
386685	KRTAP10-12	ENSG00000189169
7327	UBE2G2	ENSG00000184787
6612	SUMO3	ENSG00000184900
754	PTTG1IP	ENSG00000183255
3689	ITGB2	ENSG00000160255
100505746	ITGB2-AS1	ENSG00000227039
84536	LINC01547	ENSG00000183250
85395	SLX9	ENSG00000160256
727699	LINC00163	ENSG00000234880
378825	PICSAR	ENSG00000275874
728039	SSR4P1	ENSG00000235374
104	ADARB1	ENSG00000197381
114042	LINC00334	ENSG00000182586
23275	POFUT2	ENSG00000186866
642852	LINC00205	ENSG00000223768
388830	LINC00316	ENSG00000237664
105372839	LOC105372839	ENSG00000289448
80781	COL18A1	ENSG00000182871
100874236	COL18A1-AS2	ENSG00000224574
378832	COL18A1-AS1	ENSG00000183535
102465489	MIR6815	ENSG00000275167
6573	SLC19A1	ENSG00000173638
105372840	LINC01694	ENSG00000233922
54039	PCBP3	ENSG00000183570
1291	COL6A1	ENSG00000142156
1292	COL6A2	ENSG00000142173
10841	FTCD	ENSG00000160282
100861507	FTCD-AS1	ENSG00000237338
84221	SPATC1L	ENSG00000160284
4047	LSS	ENSG00000160285
114044	MCM3AP-AS1	ENSG00000215424
8888	MCM3AP	ENSG00000160294
54059	YBEY	ENSG00000182362
54058	C21orf58	ENSG00000160298
5116	PCNT	ENSG00000160299
23181	DIP2A	ENSG00000160305
100862692	DIP2A-IT1	ENSG00000223692
6285	S100B	ENSG00000160307
3275	PRMT2	ENSG00000160310
81061	OR11H1	ENSG00000130538
23784	POTEH	ENSG00000198062
503637	DUXAP8	ENSG00000206195
106480334	BMS1P22	ENSG00000290415
150160	CCT8L2	ENSG00000198445
387590	TPTEP1	ENSG00000290418
101929350	LINC01665	ENSG00000235343
150165	XKR3	ENSG00000172967
27437	HSFY1P1	ENSG00000290408
128954	GAB4	ENSG00000215568
23765	IL17RA	ENSG00000177663
27439	TMEM121B	ENSG00000183307
100996342	LINC01664	ENSG00000235478
27440	HDHD5	ENSG00000069998
100130717	HDHD5-AS1	ENSG00000185837
51816	ADA2	ENSG00000093072
27442	CECR3	ENSG00000241832
27443	CECR2	ENSG00000099954
83733	SLC25A18	ENSG00000182902
529	ATP6V1E1	ENSG00000131100
23786	BCL2L13	ENSG00000099968
637	BID	ENSG00000015475
100423025	MIR3198-1	ENSG00000264757
200298	LINC00528	ENSG00000269220
57553	MICAL3	ENSG00000243156
693233	MIR648	ENSG00000207780
100192420	LINC01634	ENSG00000235295
55670	PEX26	ENSG00000215193
51807	TUBA8	ENSG00000183785
11274	USP18	ENSG00000184979
105372942	FAM247D	ENSG00000288811
729461	FAM230J	ENSG00000274044
653203	FAM230A	ENSG00000277870
728226	GGTLC3	ENSG00000274252
728229	TMEM191B	ENSG00000278558
728233	PI4KAP1	ENSG00000290425
85376	RIMBP3	ENSG00000275793
642643	FAM230E	ENSG00000182824
2679	GGT3P	ENSG00000197421
102725072	POM121L15P	ENSG00000161103
8214	DGCR6	ENSG00000183628
5625	PRODH	ENSG00000100033
26220	DGCR5	ENSG00000273032
9993	DGCR2	ENSG00000070413
25786	DGCR11	ENSG00000273311
8220	ESS2	ENSG00000100056
23617	TSSK2	ENSG00000206203
2928	GSC2	ENSG00000063515
6576	SLC25A1	ENSG00000100075
8218	CLTCL1	ENSG00000070371
7290	HIRA	ENSG00000100084
64976	MRPL40	ENSG00000185608
128977	C22orf39	ENSG00000242259
7353	UFD1	ENSG00000070010
8318	CDC45	ENSG00000093009
7122	CLDN5	ENSG00000184113
5413	SEPTIN5	ENSG00000184702
100526833	SEPT5-GP1BB	ENSG00000284874
2812	GP1BB	ENSG00000203618
6899	TBX1	ENSG00000184058
54584	GNB1L	ENSG00000185838
79680	RTL10	ENSG00000215012
10587	TXNRD2	ENSG00000184470
1312	COMT	ENSG00000093010
100616414	MIR4761	ENSG00000284031
421	ARVCF	ENSG00000099889
128989	TANGO2	ENSG00000183597
406961	MIR185	ENSG00000208023
54487	DGCR8	ENSG00000128191
100500860	MIR3618	ENSG00000284140
100302197	MIR1306	ENSG00000284464
27037	TRMT2A	ENSG00000099899
102465490	MIR6816	ENSG00000278278
5902	RANBP1	ENSG00000099901
109617010	SNORA77B	ENSG00000264346
29801	ZDHHC8	ENSG00000099904
388849	CCDC188	ENSG00000234409
284865	LINC02891	ENSG00000249923
150197	LINC00896	ENSG00000236499
65078	RTN4R	ENSG00000040608
100302118	MIR1286	ENSG00000221039
85359	DGCR6L	ENSG00000128185
7625	ZNF74	ENSG00000185252
91179	SCARF2	ENSG00000244486
84861	KLHL22	ENSG00000099910
51586	MED15	ENSG00000099917
84222	TMEM191A	ENSG00000291085
5297	PI4KA	ENSG00000241973
3053	SERPIND1	ENSG00000099937
9342	SNAP29	ENSG00000099940
1399	CRKL	ENSG00000099942
101928891	LINC01637	ENSG00000237476
150209	AIFM3	ENSG00000183773
8216	LZTR1	ENSG00000099949
80764	THAP7	ENSG00000184436
439931	THAP7-AS1	ENSG00000230513
113691	TUBA3FP	ENSG00000284130
9127	P2RX6	ENSG00000099957
6545	SLC7A4	ENSG00000099960
693234	MIR649	ENSG00000207575
400891	LRRC74B	ENSG00000187905
400892	BCRP2	ENSG00000291044
642633	FAM230B	ENSG00000215498
100996335	FAM230H	ENSG00000206142
440804	RIMBP3B	ENSG00000274600
23119	HIC2	ENSG00000169635
645426	TMEM191C	ENSG00000206140
375133	PI4KAP2	ENSG00000183506
150221	RIMBP3C	ENSG00000183246
7332	UBE2L3	ENSG00000185651
150223	YDJC	ENSG00000161179
164592	CCDC116	ENSG00000161180
23753	SDF2L1	ENSG00000128228
100126318	MIR301B	ENSG00000212102
406920	MIR130B	ENSG00000283871
23759	PPIL2	ENSG00000100023
29799	YPEL1	ENSG00000100027
5594	MAPK1	ENSG00000100030
9647	PPM1F	ENSG00000100034
8940	TOP3B	ENSG00000100038
649179	PRAMENP	ENSG00000290847
28763	IGLVI-70	ENSG00000253239
28784	IGLV4-69	ENSG00000211637
28764	IGLVI-68	ENSG00000254355
28757	IGLVV-66	ENSG00000254075
28759	IGLVIV-65	ENSG00000254161
28765	IGLVI-63	ENSG00000253752
28774	IGLV8-61	ENSG00000211638
28785	IGLV4-60	ENSG00000211639
28758	IGLVV-58	ENSG00000253637
28778	IGLV6-57	ENSG00000211640
28770	IGLV11-55	ENSG00000211641
28772	IGLV10-54	ENSG00000211642
28762	IGLVIV-53	ENSG00000253935
7441	VPREB1	ENSG00000169575
28820	IGLV1-51	ENSG00000211644
28821	IGLV1-50	ENSG00000211645
28773	IGLV9-49	ENSG00000223350
28780	IGLV5-48	ENSG00000211647
28822	IGLV1-47	ENSG00000211648
28775	IGLV7-46	ENSG00000211649
28781	IGLV5-45	ENSG00000211650
28823	IGLV1-44	ENSG00000211651
28776	IGLV7-43	ENSG00000211652
28767	IGLVI-42	ENSG00000254175
28824	IGLV1-41	ENSG00000253818
28825	IGLV1-40	ENSG00000211653
28783	IGLV5-37	ENSG00000211654
28826	IGLV1-36	ENSG00000211655
140883	ZNF280B	ENSG00000275004
129025	ZNF280A	ENSG00000169548
23532	PRAME	ENSG00000185686
648691	LL22NC03-63E9.3	ENSG00000220891
28811	IGLV2-33	ENSG00000211656
28787	IGLV3-32	ENSG00000211657
91227	GGTLC2	ENSG00000100121
28812	IGLV2-28	ENSG00000253451
28791	IGLV3-27	ENSG00000211658
28793	IGLV3-25	ENSG00000211659
28813	IGLV2-23	ENSG00000211660
28795	IGLV3-22	ENSG00000211661
28796	IGLV3-21	ENSG00000211662
28797	IGLV3-19	ENSG00000211663
28814	IGLV2-18	ENSG00000211664
28798	IGLV3-17	ENSG00000253152
28799	IGLV3-16	ENSG00000211665
28800	IGLV3-15	ENSG00000253786
28815	IGLV2-14	ENSG00000211666
28802	IGLV3-12	ENSG00000211667
28816	IGLV2-11	ENSG00000211668
28803	IGLV3-10	ENSG00000211669
28804	IGLV3-9	ENSG00000211670
723778	MIR650	ENSG00000284049
28817	IGLV2-8	ENSG00000278196
28805	IGLV3-7	ENSG00000254077
28806	IGLV3-6	ENSG00000253448
28786	IGLV4-3	ENSG00000211672
100847006	MIR5571	ENSG00000264824
100423062	IGLL5	ENSG00000254709
3537	IGLC1	ENSG00000211675
3538	IGLC2	ENSG00000211677
3539	IGLC3	ENSG00000211679
28830	IGLJ4	ENSG00000211680
3540	IGLC4	ENSG00000254029
3541	IGLC5	ENSG00000254030
3542	IGLC6	ENSG00000222037
28827	IGLJ7	ENSG00000211684
28834	IGLC7	ENSG00000211685
27156	RSPH14	ENSG00000100218
2781	GNAZ	ENSG00000128266
9609	RAB36	ENSG00000100228
613	BCR	ENSG00000186716
26226	FBXW4P1	ENSG00000230701
102724679	LINC02556	ENSG00000236611
150244	ZDHHC8BP	ENSG00000290920
101929374	LINC01659	ENSG00000234928
388882	FAM230I	ENSG00000178248
3543	IGLL1	ENSG00000128322
51233	DRICH1	ENSG00000189269
91316	GUSBP11	ENSG00000228315
266747	RGL4	ENSG00000159496
7621	ZNF70	ENSG00000187792
29802	VPREB3	ENSG00000128218
150248	C22orf15	ENSG00000169314
400916	CHCHD10	ENSG00000250479
4320	MMP11	ENSG00000099953
6598	SMARCB1	ENSG00000099956
91319	DERL3	ENSG00000099958
66035	SLC2A11	ENSG00000133460
4282	MIF	ENSG00000240972
653689	GSTT2B	ENSG00000133433
100037417	DDTL	ENSG00000099974
1652	DDT	ENSG00000099977
2953	GSTT2	ENSG00000099984
25774	GSTT4	ENSG00000276950
23523	CABIN1	ENSG00000099991
56241	SUSD2	ENSG00000099994
2687	GGT5	ENSG00000099998
29774	POM121L9P	ENSG00000290696
101730217	SPECC1L-ADORA2A	ENSG00000258555
23384	SPECC1L	ENSG00000100014
135	ADORA2A	ENSG00000128271
646023	ADORA2A-AS1	ENSG00000178803
51733	UPB1	ENSG00000100024
83606	GUCD1	ENSG00000138867
6634	SNRPD3	ENSG00000100028
2678	GGT1	ENSG00000100031
388886	LRRC75B	ENSG00000178026
440822	PIWIL3	ENSG00000184571
129049	SGSM1	ENSG00000167037
255349	LHFPL7	ENSG00000206069
85379	KIAA1671	ENSG00000197077
100128531	KIAA1671-AS1	ENSG00000203280
1417	CRYBB3	ENSG00000100053
1415	CRYBB2	ENSG00000244752
91355	LRP5L	ENSG00000290796
1416	CRYBB2P1	ENSG00000291087
102466198	MIR6817	ENSG00000277872
100996404	GRK3-AS1	ENSG00000234884
157	GRK3	ENSG00000100077
84700	MYO18B	ENSG00000133454
105372971	LOC105372971	ENSG00000229770
23544	SEZ6L	ENSG00000100095
57168	ASPHD2	ENSG00000128203
89781	HPS4	ENSG00000100099
402055	SRRD	ENSG00000100104
24144	TFIP11	ENSG00000100109
100507599	TFIP11-DT	ENSG00000261188
8459	TPST2	ENSG00000128294
100313914	MIR548J	ENSG00000221760
1414	CRYBB1	ENSG00000100122
1413	CRYBA4	ENSG00000196431
440823	MIAT	ENSG00000225783
105372978	LINC01638	ENSG00000233521
100507657	LINC02554	ENSG00000226741
102724900	LOC102724900	ENSG00000230051
105372980	LOC105372980	ENSG00000287034
4330	MN1	ENSG00000169184
23760	PITPNB	ENSG00000180957
284900	TTC28-AS1	ENSG00000235954
100423034	MIR3199-1	ENSG00000264073
100422998	MIR3199-2	ENSG00000283225
23331	TTC28	ENSG00000100154
102466081	MIR5739	ENSG00000276162
11200	CHEK2	ENSG00000183765
150274	HSCB	ENSG00000100209
150275	CCDC117	ENSG00000159873
7494	XBP1	ENSG00000100219
84133	ZNRF3	ENSG00000183579
100874123	ZNRF3-AS1	ENSG00000177993
25770	C22orf31	ENSG00000100249
83999	KREMEN1	ENSG00000183762
129080	EMID1	ENSG00000186998
25807	RHBDD3	ENSG00000100263
2130	EWSR1	ENSG00000182944
10634	GAS2L1	ENSG00000185340
10633	RASL10A	ENSG00000100276
162	AP1B1	ENSG00000100280
100113380	SNORD125	ENSG00000239127
5988	RFPL1	ENSG00000128250
4744	NEFH	ENSG00000100285
8563	THOC5	ENSG00000100296
8508	NIPSNAP1	ENSG00000184117
4771	NF2	ENSG00000186575
164633	CABP7	ENSG00000100314
55954	ZMAT5	ENSG00000100319
29796	UQCR10	ENSG00000184076
84164	ASCC2	ENSG00000100325
8897	MTMR3	ENSG00000100330
102466742	MIR6818	ENSG00000275818
101929664	HORMAD2-AS1	ENSG00000227117
150280	HORMAD2	ENSG00000176635
105372988	LOC105372988	ENSG00000225676
110806283	LIF-AS1	ENSG00000232530
3976	LIF	ENSG00000128342
91370	LIF-AS2	ENSG00000268812
5008	OSM	ENSG00000099985
652968	CASTOR1	ENSG00000239282
83874	TBC1D10A	ENSG00000099992
10291	SF3A1	ENSG00000099995
550631	CCDC157	ENSG00000187860
200312	RNF215	ENSG00000099999
23541	SEC14L2	ENSG00000100003
51537	MTFP1	ENSG00000242114
105372990	LOC105372990	ENSG00000273428
266629	SEC14L3	ENSG00000100012
107985579	LOC107985579	ENSG00000181123
284904	SEC14L4	ENSG00000133488
730005	SEC14L6	ENSG00000214491
9514	GAL3ST1	ENSG00000128242
23481	PES1	ENSG00000100029
6948	TCN2	ENSG00000185339
339665	SLC35E4	ENSG00000100036
150290	DUSP18	ENSG00000167065
23762	OSBP2	ENSG00000184792
100422912	MIR3200	ENSG00000264661
150291	MORC2-AS1	ENSG00000235989
22880	MORC2	ENSG00000133422
55000	TUG1	ENSG00000253352
6525	SMTN	ENSG00000183963
140606	SELENOM	ENSG00000198832
27124	INPP5J	ENSG00000185133
50487	PLA2G3	ENSG00000100078
100500901	MIR3928	ENSG00000264141
91445	RNF185	ENSG00000138942
3985	LIMK2	ENSG00000182541
113791	PIK3IP1	ENSG00000100100
23598	PATZ1	ENSG00000100105
101929760	PIK3IP1-DT	ENSG00000228839
4733	DRG1	ENSG00000185721
56478	EIF4ENIF1	ENSG00000184708
9814	SFI1	ENSG00000198089
23761	PISD	ENSG00000241878
102465666	MIR7109	ENSG00000284082
253143	PRR14L	ENSG00000183530
9681	DEPDC5	ENSG00000100150
25775	YWHAH-AS1	ENSG00000128254
7533	YWHAH	ENSG00000128245
6523	SLC5A1	ENSG00000100170
23782	AP1B1P1	ENSG00000290475
150297	C22orf42	ENSG00000205856
10739	RFPL2	ENSG00000128253
110806273	SLC5A4-AS1	ENSG00000242082
6527	SLC5A4	ENSG00000100191
10738	RFPL3	ENSG00000128276
10737	RFPL3S	ENSG00000205853
339666	LOC339666	ENSG00000230736
51493	RTCB	ENSG00000100220
254240	BPIFC	ENSG00000184459
25793	FBXO7	ENSG00000100225
8224	SYN3	ENSG00000185666
7078	TIMP3	ENSG00000100234
105373006	LINC01640	ENSG00000231253
9215	LARGE1	ENSG00000133424
100616295	MIR4764	ENSG00000266012
109616998	SNORA50B	ENSG00000253007
